bot_message,reply_1,reply_2,reply_3,reply_4,reply_5
Please say thank you.,Thanks!,Thank you!,"Thank you, friend!",Thank you very much!,Thanks a lot!
"Can I have some juice, please?",Yes.,Please.,Here you are.,"Yes, please.",Okay.
Hello!,Hi there!,"Hi, friend!",Hi!,"Hello, Benny!",Hello!
How are you?,I am good.,I am great!,I am happy.,I am fine.,I am okay.
What is your name?,My name is Noor.,I am Noor.,I'm Noor.,Okay.,Okay.
Nice to meet you!,Nice to meet you too!,Nice to meet you!,Thank you!,Hi!,You too!
Say goodbye!,Goodbye!,Bye!,See you!,Good night!,Bye-bye!
What color is this?,I see pink.,Pink.,This is pink.,It is green.,It is pink.
What animal do you see?,A ant.,A fish.,I see a ant.,"Look, a ant!",It is a ant.
Do you like cookie?,"Yes, I like cookie.","No, I don't like cookie.",Yes!,Yummy!,I love cookie!
What do you want to play with?,I like the ball.,I want the ball.,"A teddy, please.","The ball, please.",Let's play with the ball.
How many do you see?,One toys.,There are one.,Four.,I see one.,One.
Who is this?,My sister.,My mom.,This is Lila.,This is my mom.,It is my mom.
Where are you?,I am at the park.,I am at school.,I am home.,At the park.,In the farm.
What can you do?,I can run.,I can eat.,I can play.,I can jump.,Okay.
Please say thank you.,"Thank you, friend!",Thanks a lot!,Thank you!,Thank you very much!,Thanks!
"Can I have some juice, please?",Okay.,"Yes, please.",Yes.,Here you are.,Please.
Hello!,Hi there!,"Hello, Benny!",Hi!,"Hi, friend!",Hello!
How are you?,I am good.,I am fine.,I am okay.,I am happy.,I am great!
What is your name?,I am Eli.,My name is Eli.,I'm Ken.,I am Ken.,My name is Ken.
Nice to meet you!,Nice to meet you too!,Thank you!,Nice to meet you!,Hi!,You too!
Say goodbye!,Bye-bye!,See you!,Bye!,Good night!,Goodbye!
What color is this?,Gray.,It is gray.,It is green.,This is gray.,I see gray.
What animal do you see?,I see a ant.,It is a ant.,"Look, a ant!",A ant.,A fish.
Do you like cookie?,Yes!,"Yes, I like cookie.",Yummy!,I love cookie!,"No, I don't like cookie."
What do you want to play with?,"A teddy, please.",I like the ball.,Let's play with the ball.,I want the ball.,"The ball, please."
How many do you see?,Four.,One.,I see one.,One toys.,There are one.
Who is this?,This is Nico.,My sister.,This is my mom.,My mom.,It is my mom.
Where are you?,In the farm.,At the park.,I am home.,I am at the park.,I am at school.
What can you do?,I can jump.,I can run.,I can eat.,I can play.,Okay.
Please say thank you.,Thanks!,Thank you very much!,Thanks a lot!,Thank you!,"Thank you, friend!"
"Can I have some juice, please?",Please.,"Yes, please.",Okay.,Yes.,Here you are.
Hello!,Hello!,"Hello, Benny!","Hi, friend!",Hi!,Hi there!
How are you?,I am fine.,I am okay.,I am good.,I am great!,I am happy.
What is your name?,I'm Lara.,My name is Ana.,My name is Lara.,I am Ana.,I am Lara.
Nice to meet you!,Hi!,Thank you!,You too!,Nice to meet you too!,Nice to meet you!
Say goodbye!,Bye-bye!,Good night!,Bye!,Goodbye!,See you!
What color is this?,Blue.,I see blue.,It is blue.,It is green.,This is blue.
What animal do you see?,I see a spider.,"Look, a spider!",A spider.,A fish.,It is a spider.
Do you like cookie?,Yes!,"No, I don't like cookie.",Yummy!,"Yes, I like cookie.",I love cookie!
What do you want to play with?,Let's play with the ball.,I want the ball.,I like the ball.,"A teddy, please.","The ball, please."
How many do you see?,One.,One toys.,Four.,There are one.,I see one.
Who is this?,It is my mom.,My sister.,My mom.,This is my mom.,This is Ana.
Where are you?,I am home.,At the park.,In the farm.,I am at school.,I am at the park.
What can you do?,I can play.,I can run.,I can eat.,I can jump.,Okay.
Please say thank you.,Thanks a lot!,Thank you very much!,"Thank you, friend!",Thanks!,Thank you!
"Can I have some juice, please?",Yes.,Please.,Here you are.,"Yes, please.",Okay.
Hello!,Hello!,Hi there!,"Hello, Benny!",Hi!,"Hi, friend!"
How are you?,I am fine.,I am okay.,I am good.,I am great!,I am happy.
What is your name?,I'm Sam.,I am Rui.,My name is Rui.,My name is Sam.,I am Sam.
Nice to meet you!,Hi!,You too!,Thank you!,Nice to meet you too!,Nice to meet you!
Say goodbye!,Good night!,See you!,Bye-bye!,Bye!,Goodbye!
What color is this?,Purple.,I see purple.,It is green.,It is purple.,This is purple.
What animal do you see?,I see a spider.,A fish.,It is a spider.,A spider.,"Look, a spider!"
Do you like cookie?,Yes!,"No, I don't like cookie.",Yummy!,"Yes, I like cookie.",I love cookie!
What do you want to play with?,"The ball, please.",Let's play with the ball.,I like the ball.,I want the ball.,"A teddy, please."
How many do you see?,There are one.,One.,I see one.,One toys.,Four.
Who is this?,My sister.,This is Luca.,This is my mom.,It is my mom.,My mom.
Where are you?,I am home.,In the farm.,I am at school.,At the park.,I am at the park.
What can you do?,I can run.,I can play.,I can jump.,I can eat.,Okay.
Please say thank you.,Thanks!,Thank you!,Thanks a lot!,"Thank you, friend!",Thank you very much!
"Can I have some juice, please?",Here you are.,Please.,Yes.,Okay.,"Yes, please."
Hello!,"Hello, Benny!",Hi!,Hello!,"Hi, friend!",Hi there!
How are you?,I am great!,I am good.,I am happy.,I am okay.,I am fine.
What is your name?,I am Noor.,I am Nico.,My name is Nico.,My name is Noor.,I'm Noor.
Nice to meet you!,You too!,Nice to meet you!,Nice to meet you too!,Thank you!,Hi!
Say goodbye!,Goodbye!,Bye-bye!,See you!,Bye!,Good night!
What color is this?,White.,I see white.,It is green.,It is white.,This is white.
What animal do you see?,I see a spider.,A fish.,"Look, a spider!",A spider.,It is a spider.
Do you like cookie?,I love cookie!,"No, I don't like cookie.",Yes!,"Yes, I like cookie.",Yummy!
What do you want to play with?,"A teddy, please.",Let's play with the ball.,I want the ball.,I like the ball.,"The ball, please."
How many do you see?,Four.,One.,One toys.,I see one.,There are one.
Who is this?,My sister.,My mom.,It is my mom.,This is Lila.,This is my mom.
Where are you?,I am at the park.,At the park.,I am at school.,In the farm.,I am home.
What can you do?,I can eat.,I can run.,I can play.,I can jump.,Okay.
Please say thank you.,Thank you!,"Thank you, friend!",Thank you very much!,Thanks!,Thanks a lot!
"Can I have some juice, please?",Okay.,Yes.,Please.,"Yes, please.",Here you are.
Hello!,Hi there!,"Hello, Benny!",Hi!,"Hi, friend!",Hello!
How are you?,I am happy.,I am good.,I am fine.,I am okay.,I am great!
What is your name?,My name is Leo.,I am Ken.,I'm Ken.,I am Leo.,My name is Ken.
Nice to meet you!,Nice to meet you too!,You too!,Hi!,Nice to meet you!,Thank you!
Say goodbye!,Bye-bye!,Goodbye!,See you!,Good night!,Bye!
What color is this?,It is red.,Red.,It is green.,This is red.,I see red.
What animal do you see?,A swan.,It is a swan.,A fish.,"Look, a swan!",I see a swan.
Do you like cookie?,Yes!,"Yes, I like cookie.",Yummy!,"No, I don't like cookie.",I love cookie!
What do you want to play with?,I want the ball.,I like the ball.,Let's play with the ball.,"A teddy, please.","The ball, please."
How many do you see?,One toys.,One.,There are one.,Four.,I see one.
Who is this?,My sister.,It is my mom.,My mom.,This is Nico.,This is my mom.
Where are you?,In the farm.,I am at school.,At the park.,I am at the park.,I am home.
What can you do?,I can run.,I can jump.,I can eat.,I can play.,Okay.
Please say thank you.,Thanks a lot!,Thanks!,"Thank you, friend!",Thank you!,Thank you very much!
"Can I have some juice, please?",Here you are.,Yes.,"Yes, please.",Okay.,Please.
Hello!,Hi!,"Hi, friend!","Hello, Benny!",Hello!,Hi there!
How are you?,I am okay.,I am fine.,I am good.,I am happy.,I am great!
What is your name?,I'm Lara.,I am Theo.,I am Lara.,My name is Lara.,My name is Theo.
Nice to meet you!,Hi!,Nice to meet you!,Thank you!,Nice to meet you too!,You too!
Say goodbye!,See you!,Bye!,Good night!,Bye-bye!,Goodbye!
What color is this?,I see orange.,It is green.,This is orange.,It is orange.,Orange.
What animal do you see?,A fish.,A swan.,"Look, a swan!",I see a swan.,It is a swan.
Do you like cookie?,"No, I don't like cookie.","Yes, I like cookie.",I love cookie!,Yes!,Yummy!
What do you want to play with?,I want the ball.,"The ball, please.",Let's play with the ball.,I like the ball.,"A teddy, please."
How many do you see?,Four.,One toys.,One.,There are one.,I see one.
Who is this?,My sister.,This is my mom.,My mom.,This is Ana.,It is my mom.
Where are you?,I am home.,I am at school.,I am at the park.,At the park.,In the farm.
What can you do?,I can eat.,I can play.,I can jump.,I can run.,Okay.
Please say thank you.,Thank you!,Thanks a lot!,"Thank you, friend!",Thanks!,Thank you very much!
"Can I have some juice, please?",Okay.,Here you are.,Yes.,"Yes, please.",Please.
Hello!,Hi there!,Hi!,"Hello, Benny!",Hello!,"Hi, friend!"
How are you?,I am okay.,I am great!,I am good.,I am happy.,I am fine.
What is your name?,I'm Sam.,My name is Sam.,I am Sam.,I am Lara.,My name is Lara.
Nice to meet you!,Nice to meet you!,Nice to meet you too!,You too!,Thank you!,Hi!
Say goodbye!,Bye!,Goodbye!,Good night!,Bye-bye!,See you!
What color is this?,This is black.,Black.,It is black.,I see black.,It is green.
What animal do you see?,A fish.,"Look, a swan!",It is a swan.,A swan.,I see a swan.
Do you like cookie?,Yummy!,"Yes, I like cookie.",I love cookie!,Yes!,"No, I don't like cookie."
What do you want to play with?,Let's play with the ball.,"The ball, please.",I want the ball.,"A teddy, please.",I like the ball.
How many do you see?,There are one.,I see one.,One toys.,Four.,One.
Who is this?,This is my mom.,My sister.,My mom.,This is Luca.,It is my mom.
Where are you?,At the park.,I am home.,I am at school.,I am at the park.,In the farm.
What can you do?,I can run.,I can eat.,I can play.,I can jump.,Okay.
Please say thank you.,"Thank you, friend!",Thanks a lot!,Thank you very much!,Thanks!,Thank you!
"Can I have some juice, please?",Here you are.,Yes.,"Yes, please.",Please.,Okay.
Hello!,"Hello, Benny!",Hi there!,Hi!,Hello!,"Hi, friend!"
How are you?,I am great!,I am okay.,I am fine.,I am happy.,I am good.
What is your name?,I'm Noor.,I am Noor.,My name is Noor.,I am Zoe.,My name is Zoe.
Nice to meet you!,Nice to meet you!,Hi!,You too!,Nice to meet you too!,Thank you!
Say goodbye!,Goodbye!,See you!,Good night!,Bye-bye!,Bye!
What color is this?,I see gold.,It is gold.,This is gold.,Gold.,It is green.
What animal do you see?,I see a swan.,A swan.,"Look, a swan!",It is a swan.,A fish.
Do you like cookie?,"No, I don't like cookie.","Yes, I like cookie.",Yummy!,Yes!,I love cookie!
What do you want to play with?,"A teddy, please.",I like the ball.,"The ball, please.",I want the ball.,Let's play with the ball.
How many do you see?,One.,Four.,I see one.,There are one.,One toys.
Who is this?,My mom.,My sister.,This is my mom.,This is Lila.,It is my mom.
Where are you?,At the park.,I am at the park.,In the farm.,I am home.,I am at school.
What can you do?,I can eat.,I can run.,I can play.,I can jump.,Okay.
Please say thank you.,Thank you!,Thank you very much!,Thanks a lot!,Thanks!,"Thank you, friend!"
"Can I have some juice, please?",Okay.,"Yes, please.",Please.,Here you are.,Yes.
Hello!,Hello!,Hi!,"Hello, Benny!",Hi there!,"Hi, friend!"
How are you?,I am happy.,I am great!,I am okay.,I am good.,I am fine.
What is your name?,I am Ken.,My name is Ken.,I'm Ken.,Okay.,Okay.
Nice to meet you!,Nice to meet you!,Thank you!,You too!,Nice to meet you too!,Hi!
Say goodbye!,Bye!,Good night!,Goodbye!,Bye-bye!,See you!
What color is this?,I see green.,This is green.,Green.,It is green.,Okay.
What animal do you see?,I see a wolf.,A wolf.,A fish.,It is a wolf.,"Look, a wolf!"
Do you like cookie?,Yummy!,"No, I don't like cookie.","Yes, I like cookie.",I love cookie!,Yes!
What do you want to play with?,Let's play with the ball.,I want the ball.,I like the ball.,"A teddy, please.","The ball, please."
How many do you see?,Four.,One.,I see one.,There are one.,One toys.
Who is this?,It is my mom.,My mom.,This is my mom.,My sister.,This is Nico.
Where are you?,I am at school.,At the park.,I am home.,I am at the park.,In the farm.
What can you do?,I can eat.,I can play.,I can jump.,I can run.,Okay.
Please say thank you.,"Thank you, friend!",Thank you!,Thanks a lot!,Thanks!,Thank you very much!
"Can I have some juice, please?",Okay.,Here you are.,Please.,"Yes, please.",Yes.
Hello!,Hi there!,Hello!,"Hi, friend!","Hello, Benny!",Hi!
How are you?,I am happy.,I am fine.,I am good.,I am great!,I am okay.
What is your name?,I am Yuki.,My name is Yuki.,I am Lara.,My name is Lara.,I'm Lara.
Nice to meet you!,Hi!,You too!,Thank you!,Nice to meet you!,Nice to meet you too!
Say goodbye!,Bye-bye!,Goodbye!,See you!,Good night!,Bye!
What color is this?,I see pink.,It is pink.,Pink.,It is green.,This is pink.
What animal do you see?,I see a wolf.,It is a wolf.,"Look, a wolf!",A fish.,A wolf.
Do you like cookie?,Yes!,I love cookie!,"Yes, I like cookie.","No, I don't like cookie.",Yummy!
What do you want to play with?,I like the ball.,Let's play with the ball.,"A teddy, please.","The ball, please.",I want the ball.
How many do you see?,One toys.,One.,I see one.,Four.,There are one.
Who is this?,This is my mom.,My sister.,It is my mom.,This is Ana.,My mom.
Where are you?,I am at the park.,I am at school.,At the park.,I am home.,In the farm.
What can you do?,I can play.,I can run.,I can jump.,I can eat.,Okay.
Please say thank you.,Thanks a lot!,Thank you!,Thank you very much!,"Thank you, friend!",Thanks!
"Can I have some juice, please?",Here you are.,Yes.,Please.,"Yes, please.",Okay.
Hello!,Hi!,"Hello, Benny!","Hi, friend!",Hello!,Hi there!
How are you?,I am good.,I am happy.,I am fine.,I am okay.,I am great!
What is your name?,My name is Luca.,I am Luca.,My name is Sam.,I'm Sam.,I am Sam.
Nice to meet you!,Nice to meet you too!,You too!,Nice to meet you!,Thank you!,Hi!
Say goodbye!,Bye-bye!,See you!,Good night!,Bye!,Goodbye!
What color is this?,It is green.,This is gray.,Gray.,It is gray.,I see gray.
What animal do you see?,A wolf.,"Look, a wolf!",I see a wolf.,It is a wolf.,A fish.
Do you like cookie?,"Yes, I like cookie.",I love cookie!,Yes!,"No, I don't like cookie.",Yummy!
What do you want to play with?,"A teddy, please.",Let's play with the ball.,"The ball, please.",I want the ball.,I like the ball.
How many do you see?,Four.,One.,One toys.,There are one.,I see one.
Who is this?,It is my mom.,My sister.,This is my mom.,This is Luca.,My mom.
Where are you?,In the farm.,I am home.,I am at school.,At the park.,I am at the park.
What can you do?,I can run.,I can play.,I can eat.,I can jump.,Okay.
Please say thank you.,Thanks a lot!,Thank you very much!,"Thank you, friend!",Thanks!,Thank you!
"Can I have some juice, please?",Okay.,Here you are.,Please.,"Yes, please.",Yes.
Hello!,"Hello, Benny!",Hello!,"Hi, friend!",Hi there!,Hi!
How are you?,I am great!,I am good.,I am okay.,I am happy.,I am fine.
What is your name?,My name is Eli.,My name is Noor.,I'm Noor.,I am Noor.,I am Eli.
Nice to meet you!,Thank you!,Nice to meet you!,You too!,Nice to meet you too!,Hi!
Say goodbye!,Bye-bye!,Goodbye!,See you!,Good night!,Bye!
What color is this?,It is yellow.,Yellow.,It is green.,I see yellow.,This is yellow.
What animal do you see?,"Look, a deer!",A deer.,I see a deer.,A fish.,It is a deer.
Do you like cookie?,"Yes, I like cookie.",Yummy!,Yes!,I love cookie!,"No, I don't like cookie."
What do you want to play with?,Let's play with the ball.,"The ball, please.","A teddy, please.",I like the ball.,I want the ball.
How many do you see?,There are one.,Four.,One toys.,I see one.,One.
Who is this?,My sister.,This is my mom.,It is my mom.,My mom.,This is Lila.
Where are you?,I am at school.,At the park.,I am at the park.,In the farm.,I am home.
What can you do?,I can run.,I can play.,I can eat.,I can jump.,Okay.
Please say thank you.,Thanks a lot!,Thank you!,Thanks!,Thank you very much!,"Thank you, friend!"
"Can I have some juice, please?",Here you are.,Yes.,Okay.,"Yes, please.",Please.
Hello!,"Hello, Benny!",Hi there!,"Hi, friend!",Hi!,Hello!
How are you?,I am good.,I am fine.,I am great!,I am happy.,I am okay.
What is your name?,My name is Ken.,I am Ana.,I'm Ken.,I am Ken.,My name is Ana.
Nice to meet you!,You too!,Nice to meet you!,Hi!,Thank you!,Nice to meet you too!
Say goodbye!,Bye!,See you!,Bye-bye!,Goodbye!,Good night!
What color is this?,It is purple.,It is green.,Purple.,This is purple.,I see purple.
What animal do you see?,"Look, a deer!",It is a deer.,A deer.,I see a deer.,A fish.
